0.00390625,0.495231683641,0.0515753303893
0.0078125,0.487745825244,0.0361757148323
0.015625,0.475926057315,0.0316806597536
0.03125,0.491434090777,0.0527342823911
0.0625,0.455476847761,0.0670184485037
0.125,0.381663807171,0.0714651330835
0.25,0.33871622624,0.0550694003122
0.5,0.302892659266,0.0434210815881
1.0,0.286114139023,0.0228768682426
2.0,0.310504453718,0.0163820169961
4.0,0.335280477815,0.0186954839161
8.0,0.333755216429,0.0200306336307
16.0,0.401346919162,0.0164290582335
32.0,0.444420274899,0.0321356155282
64.0,0.46372912622,0.00801934623653
128.0,0.463853933526,0.0147334743169
256.0,0.463853933526,0.00604722878529
