1.0,0.203203275651,0.00403805998464
2.0,0.200530556941,0.00495083719538
3.0,0.196686232978,0.00506499529826
4.0,0.19257538856,0.00379935098702
5.0,0.190824001263,0.00400939665711
6.0,0.190276574967,0.00568900000131
7.0,0.193641375333,0.00351570466111
8.0,0.192519875543,0.00381930944262
9.0,0.19263105151,0.0046307481599
10.0,0.192271673787,0.00356389235293
11.0,0.19115450883,0.00455212233867
12.0,0.191789216799,0.00342780721108
13.0,0.194162933134,0.005817761787
14.0,0.194335549816,0.00343193866789
15.0,0.203195720576,0.00826470455466
16.0,0.194102508375,0.00714884363127
17.0,0.198573618606,0.00387624261441
18.0,0.197360371236,0.00591417257632
19.0,0.1980179417,0.00495794859687
20.0,0.197100282212,0.00291801076046
21.0,0.199590153772,0.00346667175319
22.0,0.194955159517,0.00519806641522
23.0,0.196064053873,0.00536834532781
24.0,0.197751864063,0.00576526986535
25.0,0.197008119725,0.00476941060507
26.0,0.196454099241,0.0050843310451
27.0,0.194286174213,0.0065400689498
28.0,0.19376008827,0.00486057815986
29.0,0.193301523877,0.00464583945837
30.0,0.194270092238,0.00573332690632
31.0,0.193652296056,0.00585407105246
32.0,0.196235343607,0.00713110022918
33.0,0.195732530728,0.00671880089791
34.0,0.195499482121,0.00552982767996
35.0,0.192567700715,0.00813095780319
36.0,0.193458060658,0.00662465594469
37.0,0.193389619523,0.00566234264779
38.0,0.191801755282,0.00754932935575
39.0,0.190365978512,0.00794464910199
40.0,0.191497621453,0.00679010503405
41.0,0.188345055141,0.00611810710254
42.0,0.191000717223,0.00685537123896
43.0,0.193774071005,0.00650402635045
44.0,0.190421677106,0.00465254425458
45.0,0.18722260446,0.00439152315401
46.0,0.186150648311,0.00713705069016
47.0,0.192509241294,0.00740031814195
48.0,0.186583618613,0.00769446533731
49.0,0.19198751074,0.0071954015792
