0.00390625,0.408329678339,0.0389784803046
0.0078125,0.39243867672,0.0650500370764
0.015625,0.385717464638,0.0263024886123
0.03125,0.409860260967,0.0477578094614
0.0625,0.431965021704,0.0431338853462
0.125,0.437553615542,0.0225774095983
0.25,0.446069859842,0.0447504079648
0.5,0.452664168371,0.0530310281535
1.0,0.499933887602,0.0169980870556
2.0,0.508453034398,0.0268123980605
4.0,0.292340314373,0.0148483004915
8.0,0.304789278827,0.0140294369293
16.0,0.344177432775,0.0433424820251
32.0,0.366920258774,0.0269398222911
64.0,0.38825166571,0.0357519141934
128.0,0.444667954515,0.0153232838072
256.0,0.463726384974,0.00781864797922
