0.00390625,0.173777173913,0.0258252983749
0.0078125,0.178913043478,0.0205716393135
0.015625,0.178097826087,0.0162681663761
0.03125,0.184402173913,0.0161634308892
0.0625,0.181494565217,0.0154037741567
0.125,0.19027173913,0.0215411501177
0.25,0.2,0.0216188930317
0.5,0.216413043478,0.0179468009797
1.0,0.259483695652,0.026112829674
2.0,0.312608695652,0.0255972491396
4.0,0.384809782609,0.0222376435231
8.0,0.395815217391,0.0205209647744
16.0,0.396467391304,0.0286926155343
32.0,0.396467391304,0.0243187544803
64.0,0.396467391304,0.0189224895202
128.0,0.396467391304,0.0360185066509
256.0,0.396467391304,0.0263586956522
