0.00390625,0.542618704827,0.174200338385
0.0078125,0.364755631228,0.092414420122
0.015625,0.334415752803,0.0919552060109
0.03125,0.308839390721,0.106332426162
0.0625,0.19434194466,0.0221063003674
0.125,0.173581320595,0.0120892969483
0.25,0.16971076849,0.0174107495851
0.5,0.164644455073,0.00763451555844
1.0,0.170572265821,0.00973748682279
2.0,0.177267342914,0.00751786140049
4.0,0.206996657737,0.00704135477576
8.0,0.220294391441,0.00481511008581
16.0,0.240809447276,0.00670007574563
32.0,0.240809532144,0.00402269800249
64.0,0.240809164385,0.00979903281895
128.0,0.240809494425,0.00423966612916
256.0,0.240809692448,0.00767544005226
