0.00390625,0.274356021316,0.0515742389411
0.0078125,0.237706763131,0.0467887791085
0.015625,0.209094316041,0.0255488502554
0.03125,0.203737039821,0.0217687654251
0.0625,0.192979586021,0.00575457735032
0.125,0.179490969743,0.00598326359568
0.25,0.174715252312,0.00525911141947
0.5,0.172504058543,0.00440543030247
1.0,0.173965707201,0.00520736219299
2.0,0.17064564114,0.00456339214139
4.0,0.172724891728,0.00616495522585
8.0,0.182795324038,0.00745581390232
16.0,0.213409009814,0.00766399752682
32.0,0.237535995048,0.00667281868441
64.0,0.240809551003,0.00780637282985
128.0,0.240809777316,0.00751029319945
