4.0,0.157328990228,0.00178080558815
0.25,0.161672095548,0.0155872258964
8.0,0.157980456026,0.000875380863007
0.03125,0.245168295331,0.0553954528421
0.00390625,0.484799131379,0.0802744187872
0.015625,0.33680781759,0.110721292606
0.0625,0.202388707926,0.0614499524148
2.0,0.158197611292,0.00182009279199
256.0,0.157980456026,0.000728360904723
32.0,0.157437567861,0.00118940837678
64.0,0.15776330076,0.000497565222036
0.5,0.152008686211,0.00625618253676
0.0078125,0.414875135722,0.128242503552
1.0,0.158306188925,0.00699967924486
16.0,0.157871878393,0.000720222538622
0.125,0.168078175896,0.0290241640766
128.0,0.157546145494,0.000584708448114
