0.00390625,0.171657608696,0.014283788458
0.0078125,0.173016304348,0.01968638882
0.015625,0.17097826087,0.0155233222917
0.03125,0.170788043478,0.0195475652555
0.0625,0.178451086957,0.0232275926386
0.125,0.17847826087,0.0156973984335
0.25,0.185679347826,0.0124087227404
0.5,0.204048913043,0.018427219307
1.0,0.23597826087,0.0178444695779
2.0,0.303233695652,0.0175382085251
4.0,0.371032608696,0.0176664712393
8.0,0.396358695652,0.0292104271592
16.0,0.396413043478,0.0156545325819
32.0,0.396331521739,0.018169271595
64.0,0.396467391304,0.0260487151772
128.0,0.396467391304,0.0227823727377
256.0,0.396467391304,0.0241664561732
